0.499508	0.508366	0.938465 -1.0923
0.499508	0.50935	0.93608 -1.09165
0.499508	0.510335	0.934178 -1.09117
0.499508	0.511319	0.932733 -1.09086
0.499508	0.512303	0.931847 -1.09071
0.499508	0.513287	0.931281 -1.09061
0.499508	0.514272	0.930551 -1.09025
0.499508	0.515256	0.930042 -1.08994
0.499508	0.51624	0.92983 -1.08967
0.499508	0.517224	0.929658 -1.08919
0.499508	0.518209	0.929788 -1.08872
0.499508	0.519193	0.930556 -1.08838
0.499508	0.520177	0.93167 -1.08804
0.499508	0.521161	0.932655 -1.08734
0.499508	0.522146	0.933722 -1.08661
0.499508	0.52313	0.934854 -1.08566
0.499508	0.524114	0.936057 -1.08461
0.499508	0.525098	0.937324 -1.0834
0.499508	0.526083	0.93849 -1.08193
0.499508	0.527067	0.939553 -1.08021
0.499508	0.528051	0.940597 -1.07834
0.499508	0.529035	0.941555 -1.07628
0.499508	0.53002	0.942351 -1.07389
0.499508	0.531004	0.942968 -1.07123
0.499508	0.531988	0.943324 -1.06834
0.499508	0.532972	0.943352 -1.06459
0.499508	0.533957	0.942814 -1.05964
0.499508	0.534941	0.942005 -1.0539
0.499508	0.535925	0.940969 -1.04714
0.499508	0.536909	0.939383 -1.03962
0.499508	0.537894	0.937331 -1.03134
0.499508	0.538878	0.934377 -1.02141
0.499508	0.539862	0.930396 -1.01031
0.499508	0.540846	0.925512 -0.99738
0.499508	0.541831	0.919238 -0.981508
0.499508	0.542815	0.911718 -0.963621
0.499508	0.543799	0.902513 -0.942272
0.499508	0.544783	0.891969 -0.917558
0.499508	0.545768	0.879636 -0.889567
0.499508	0.546752	0.865449 -0.857643
0.499508	0.547736	0.849769 -0.821947
0.499508	0.54872	0.832497 -0.782131
0.499508	0.549705	0.8138 -0.738499
0.499508	0.550689	0.794508 -0.691313
0.499508	0.551673	0.775508 -0.642509
0.499508	0.552657	0.758063 -0.596189
0.499508	0.553642	0.742553 -0.553872
0.499508	0.554626	0.728739 -0.515274
0.499508	0.55561	0.716545 -0.480156
0.499508	0.556594	0.705801 -0.448322
0.499508	0.557579	0.696407 -0.41954
0.499508	0.558563	0.68825 -0.39359
0.499508	0.559547	0.68119 -0.37027
0.499508	0.560531	0.675161 -0.349333
0.499508	0.561516	0.670068 -0.33055
0.499508	0.5625	0.66577 -0.313737
0.499508	0.563484	0.662146 -0.298711
0.499508	0.564469	0.659092 -0.285298
0.499508	0.565453	0.656528 -0.273321
0.499508	0.566437	0.654374 -0.262628
0.499508	0.567421	0.652559 -0.253085
0.499508	0.568406	0.651022 -0.244565
0.499508	0.56939	0.649698 -0.236976
0.499508	0.570374	0.648542 -0.230223
0.499508	0.571358	0.647525 -0.22422
0.499508	0.572343	0.64662 -0.218894
0.499508	0.573327	0.645812 -0.214174
0.499508	0.574311	0.645079 -0.210008
0.499508	0.575295	0.644413 -0.206339
0.499508	0.57628	0.643808 -0.203125
0.499508	0.577264	0.643262 -0.200328
0.499508	0.578248	0.642772 -0.197918
0.499508	0.579232	0.642342 -0.195865
0.499508	0.580217	0.641977 -0.194142
0.499508	0.581201	0.641676 -0.192725
0.499508	0.582185	0.641434 -0.191601
0.499508	0.583169	0.641239 -0.190762
0.499508	0.584154	0.641088 -0.190199
0.499508	0.585138	0.640969 -0.1899
0.499508	0.586122	0.640836 -0.189852
0.499508	0.587106	0.640804 -0.190096
0.499508	0.588091	0.640818 -0.190603
0.499508	0.589075	0.640914 -0.191389
0.499508	0.590059	0.641151 -0.192484
0.499508	0.591043	0.641567 -0.193935
0.499508	0.592028	0.642193 -0.195787
0.499508	0.593012	0.64307 -0.198097
0.499508	0.593996	0.644232 -0.200927
0.499508	0.59498	0.645705 -0.204337
0.499508	0.595965	0.647509 -0.208394
0.499508	0.596949	0.649663 -0.213158
0.499508	0.597933	0.652217 -0.218711
0.499508	0.598917	0.655232 -0.225165
0.499508	0.599902	0.658739 -0.232596
0.499508	0.600886	0.662815 -0.241127
0.499508	0.60187	0.667576 -0.250919
0.499508	0.602854	0.673182 -0.262163
0.499508	0.603839	0.679855 -0.275089
0.499508	0.604823	0.687859 -0.289942
0.499508	0.605807	0.697525 -0.30702
0.499508	0.606791	0.70926 -0.326697
0.499508	0.607776	0.723518 -0.349383
0.499508	0.60876	0.740779 -0.37547
0.499508	0.609744	0.76158 -0.40538
0.499508	0.610728	0.786563 -0.439604
0.499508	0.611713	0.81633 -0.47777
0.499508	0.612697	0.84837 -0.514808
0.499508	0.613681	0.880755 -0.5483
0.499508	0.614665	0.911872 -0.577833
0.499508	0.61565	0.94145 -0.603544
0.499508	0.616634	0.969307 -0.625582
0.499508	0.617618	0.995221 -0.64408
0.499508	0.618602	1.019 -0.659252
0.499508	0.619587	1.0406 -0.6714
0.499508	0.620571	1.06016 -0.680959
0.499508	0.621555	1.07798 -0.688398
0.499508	0.622539	1.09417 -0.693843
0.499508	0.623524	1.10905 -0.697502
0.499508	0.624508	1.12283 -0.699712
0.499508	0.625492	1.13575 -0.700785
0.499508	0.626476	1.1481 -0.70105
0.499508	0.627461	1.15992 -0.700657
0.499508	0.628445	1.17115 -0.699757
0.499508	0.629429	1.18196 -0.698499
0.499508	0.630413	1.19234 -0.697002
0.499508	0.631398	1.20229 -0.695358
0.499508	0.632382	1.21179 -0.693546
0.499508	0.633366	1.22082 -0.691522
0.499508	0.63435	1.22941 -0.689268
0.499508	0.635335	1.23755 -0.686782
0.499508	0.636319	1.24528 -0.68407
0.499508	0.637303	1.25264 -0.681164
0.499508	0.638287	1.25967 -0.678095
0.499508	0.639272	1.26643 -0.674865
0.499508	0.640256	1.27295 -0.671493
0.499508	0.64124	1.27924 -0.668022
0.499508	0.642224	1.28531 -0.66453
0.499508	0.643209	1.2912 -0.66105
0.499508	0.644193	1.29695 -0.657563
0.499508	0.645177	1.30257 -0.654052
0.499508	0.646161	1.30807 -0.650516
0.499508	0.647146	1.31343 -0.646959
0.499508	0.64813	1.31866 -0.643382
0.499508	0.649114	1.32376 -0.639789
0.499508	0.650098	1.32871 -0.636178
0.499508	0.651083	1.33352 -0.632552
0.499508	0.652067	1.33821 -0.628913
0.499508	0.653051	1.34276 -0.625263
0.499508	0.654035	1.3472 -0.621605
0.499508	0.65502	1.35151 -0.617941
